Area Abbreviation,Area Code,Area,Item Code,Item,Element Code,Element,Unit,latitude,longitude,Y2009,Y2010,Y2011,Y2012,Y2013
BN,26,Tripura,2537,Sugar beet,5521,Feed,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2542,Sugar (Raw Equivalent),5142,Food,1000 tonnes,4.54,114.73,12,12,12,12,12
BN,26,Tripura,2543,"Sweeteners, Other",5142,Food,1000 tonnes,4.54,114.73,8,8,8,8,8
BN,26,Tripura,2745,Honey,5142,Food,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2546,Beans,5142,Food,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2547,Peas,5142,Food,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2549,"Pulses, Other and products",5142,Food,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2551,Nuts and products,5142,Food,1000 tonnes,4.54,114.73,1,1,1,1,1
BN,26,Tripura,2555,Soyabeans,5142,Food,1000 tonnes,4.54,114.73,1,1,1,1,1
BN,26,Tripura,2556,Groundnuts (Shelled Eq),5142,Food,1000 tonnes,4.54,114.73,1,1,1,1,1
BN,26,Tripura,2557,Sunflower seed,5142,Food,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2558,Rape and Mustardseed,5142,Food,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2560,Coconuts - Incl Copra,5142,Food,1000 tonnes,4.54,114.73,2,1,1,0,1
BN,26,Tripura,2561,Sesame seed,5142,Food,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2563,Olives (including preserved),5142,Food,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2570,"Oilcrops, Other",5521,Feed,1000 tonnes,4.54,114.73,0,0,0,0,1
BN,26,Tripura,2570,"Oilcrops, Other",5142,Food,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2571,Soyabean Oil,5142,Food,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2572,Groundnut Oil,5142,Food,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2573,Sunflowerseed Oil,5142,Food,1000 tonnes,4.54,114.73,1,1,0,1,0
BN,26,Tripura,2577,Palm Oil,5142,Food,1000 tonnes,4.54,114.73,3,3,3,3,3
BN,26,Tripura,2578,Coconut Oil,5142,Food,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2579,Sesameseed Oil,5142,Food,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2580,Olive Oil,5142,Food,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2582,Maize Germ Oil,5142,Food,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2586,"Oilcrops Oil, Other",5142,Food,1000 tonnes,4.54,114.73,1,1,1,1,1
BN,26,Tripura,2601,Tomatoes and products,5142,Food,1000 tonnes,4.54,114.73,1,1,1,1,2
BN,26,Tripura,2602,Onions,5142,Food,1000 tonnes,4.54,114.73,4,5,5,5,5
BN,26,Tripura,2605,"Vegetables, Other",5142,Food,1000 tonnes,4.54,114.73,20,18,17,18,30
BN,26,Tripura,2611,"Oranges, Mandarines",5142,Food,1000 tonnes,4.54,114.73,6,7,7,8,7
BN,26,Tripura,2612,"Lemons, Limes and products",5142,Food,1000 tonnes,4.54,114.73,0,0,0,0,1
BN,26,Tripura,2613,Grapefruit and products,5142,Food,1000 tonnes,4.54,114.73,1,1,0,0,0
BN,26,Tripura,2614,"Citrus, Other",5142,Food,1000 tonnes,4.54,114.73,0,0,0,0,1
BN,26,Tripura,2615,Bananas,5142,Food,1000 tonnes,4.54,114.73,1,1,1,1,1
BN,26,Tripura,2616,Plantains,5142,Food,1000 tonnes,4.54,114.73,0,0,0,2,2
BN,26,Tripura,2617,Apples and products,5142,Food,1000 tonnes,4.54,114.73,9,8,4,4,3
BN,26,Tripura,2618,Pineapples and products,5142,Food,1000 tonnes,4.54,114.73,1,1,2,2,2
BN,26,Tripura,2619,Dates,5142,Food,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2620,Grapes and products (excl wine),5142,Food,1000 tonnes,4.54,114.73,2,2,1,1,1
BN,26,Tripura,2625,"Fruits, Other",5142,Food,1000 tonnes,4.54,114.73,17,19,15,16,14
BN,26,Tripura,2630,Coffee and products,5142,Food,1000 tonnes,4.54,114.73,3,2,3,3,3
BN,26,Tripura,2633,Cocoa Beans and products,5142,Food,1000 tonnes,4.54,114.73,0,1,1,1,1
BN,26,Tripura,2635,Tea (including mate),5142,Food,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2640,Pepper,5142,Food,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2641,Pimento,5142,Food,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2642,Cloves,5142,Food,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2645,"Spices, Other",5142,Food,1000 tonnes,4.54,114.73,1,1,1,1,1
BN,26,Tripura,2655,Wine,5142,Food,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2656,Beer,5142,Food,1000 tonnes,4.54,114.73,1,5,5,4,4
BN,26,Tripura,2657,"Beverages, Fermented",5142,Food,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2658,"Beverages, Alcoholic",5142,Food,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2731,Bovine Meat,5142,Food,1000 tonnes,4.54,114.73,4,4,5,5,5
BN,26,Tripura,2732,Mutton & Goat Meat,5142,Food,1000 tonnes,4.54,114.73,1,1,1,1,1
BN,26,Tripura,2733,Pigmeat,5142,Food,1000 tonnes,4.54,114.73,3,3,3,3,3
BN,26,Tripura,2734,Poultry Meat,5142,Food,1000 tonnes,4.54,114.73,22,23,25,26,26
BN,26,Tripura,2735,"Meat, Other",5142,Food,1000 tonnes,4.54,114.73,0,1,1,0,0
BN,26,Tripura,2736,"Offals, Edible",5142,Food,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2740,"Butter, Ghee",5142,Food,1000 tonnes,4.54,114.73,0,0,0,1,1
BN,26,Tripura,2743,Cream,5142,Food,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2737,"Fats, Animals, Raw",5142,Food,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2781,"Fish, Body Oil",5142,Food,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2782,"Fish, Liver Oil",5142,Food,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2744,Eggs,5142,Food,1000 tonnes,4.54,114.73,6,6,6,7,7
BN,26,Tripura,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,4.54,114.73,35,32,27,26,29
BN,26,Tripura,2761,Freshwater Fish,5142,Food,1000 tonnes,4.54,114.73,1,0,0,0,1
BN,26,Tripura,2762,Demersal Fish,5142,Food,1000 tonnes,4.54,114.73,0,0,0,1,1
BN,26,Tripura,2763,Pelagic Fish,5521,Feed,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2763,Pelagic Fish,5142,Food,1000 tonnes,4.54,114.73,2,2,2,1,2
BN,26,Tripura,2764,"Marine Fish, Other",5142,Food,1000 tonnes,4.54,114.73,6,7,7,10,9
BN,26,Tripura,2765,Crustaceans,5521,Feed,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2765,Crustaceans,5142,Food,1000 tonnes,4.54,114.73,1,1,1,3,4
BN,26,Tripura,2766,Cephalopods,5142,Food,1000 tonnes,4.54,114.73,1,1,1,1,1
BN,26,Tripura,2767,"Molluscs, Other",5142,Food,1000 tonnes,4.54,114.73,2,3,2,2,1
BN,26,Tripura,2769,"Aquatic Animals, Others",5142,Food,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2775,Aquatic Plants,5142,Food,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2680,Infant food,5142,Food,1000 tonnes,4.54,114.73,1,1,1,1,0
BN,26,Tripura,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,4.54,114.73,8,9,7,7,7
BN,26,Tripura,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,4.54,114.73,52,53,54,56,57
BN,26,Tripura,2907,Starchy Roots,5521,Feed,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2907,Starchy Roots,5142,Food,1000 tonnes,4.54,114.73,8,9,9,10,9
BN,26,Tripura,2908,Sugar Crops,5521,Feed,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2908,Sugar Crops,5142,Food,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2909,Sugar & Sweeteners,5142,Food,1000 tonnes,4.54,114.73,19,20,20,20,21
BN,26,Tripura,2911,Pulses,5142,Food,1000 tonnes,4.54,114.73,1,0,0,1,1
BN,26,Tripura,2912,Treenuts,5142,Food,1000 tonnes,4.54,114.73,1,1,1,1,1
BN,26,Tripura,2913,Oilcrops,5521,Feed,1000 tonnes,4.54,114.73,0,0,0,0,1
BN,26,Tripura,2913,Oilcrops,5142,Food,1000 tonnes,4.54,114.73,4,3,3,2,3
BN,26,Tripura,2914,Vegetable Oils,5142,Food,1000 tonnes,4.54,114.73,4,4,4,4,4
BN,26,Tripura,2918,Vegetables,5142,Food,1000 tonnes,4.54,114.73,25,23,23,24,38
BN,26,Tripura,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,4.54,114.73,37,39,29,33,32
BN,26,Tripura,2922,Stimulants,5142,Food,1000 tonnes,4.54,114.73,4,3,4,4,5
BN,26,Tripura,2923,Spices,5142,Food,1000 tonnes,4.54,114.73,1,1,1,1,1
BN,26,Tripura,2924,Alcoholic Beverages,5142,Food,1000 tonnes,4.54,114.73,1,5,5,4,4
BN,26,Tripura,2943,Meat,5142,Food,1000 tonnes,4.54,114.73,29,31,34,35,36
BN,26,Tripura,2945,Offals,5142,Food,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2946,Animal fats,5142,Food,1000 tonnes,4.54,114.73,1,1,1,1,1
BN,26,Tripura,2949,Eggs,5142,Food,1000 tonnes,4.54,114.73,6,6,6,7,7
BN,26,Tripura,2948,Milk - Excluding Butter,5142,Food,1000 tonnes,4.54,114.73,35,32,27,26,29
BN,26,Tripura,2960,"Fish, Seafood",5521,Feed,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2960,"Fish, Seafood",5142,Food,1000 tonnes,4.54,114.73,11,14,13,19,20
BN,26,Tripura,2961,"Aquatic Products, Other",5142,Food,1000 tonnes,4.54,114.73,0,0,0,0,0
BN,26,Tripura,2928,Miscellaneous,5142,Food,1000 tonnes,4.54,114.73,1,1,1,1,0
BG,27,Chattisgarh,2511,Wheat and products,5521,Feed,1000 tonnes,42.73,25.49,753,719,467,274,267
BG,27,Chattisgarh,2511,Wheat and products,5142,Food,1000 tonnes,42.73,25.49,885,857,877,884,875
BG,27,Chattisgarh,2805,Rice (Milled Equivalent),5521,Feed,1000 tonnes,42.73,25.49,7,1,5,2,5
BG,27,Chattisgarh,2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,42.73,25.49,21,12,18,15,16
BG,27,Chattisgarh,2513,Barley and products,5521,Feed,1000 tonnes,42.73,25.49,139,102,170,149,126
BG,27,Chattisgarh,2513,Barley and products,5142,Food,1000 tonnes,42.73,25.49,15,21,7,8,6
BG,27,Chattisgarh,2514,Maize and products,5521,Feed,1000 tonnes,42.73,25.49,367,331,302,62,105
BG,27,Chattisgarh,2514,Maize and products,5142,Food,1000 tonnes,42.73,25.49,189,236,195,194,194
BG,27,Chattisgarh,2515,Rye and products,5521,Feed,1000 tonnes,42.73,25.49,10,4,6,5,10
BG,27,Chattisgarh,2515,Rye and products,5142,Food,1000 tonnes,42.73,25.49,6,6,6,6,1
BG,27,Chattisgarh,2516,Oats,5521,Feed,1000 tonnes,42.73,25.49,15,30,18,22,26
BG,27,Chattisgarh,2516,Oats,5142,Food,1000 tonnes,42.73,25.49,2,2,2,2,2
BG,27,Chattisgarh,2517,Millet and products,5521,Feed,1000 tonnes,42.73,25.49,4,4,3,6,4
BG,27,Chattisgarh,2518,Sorghum and products,5521,Feed,1000 tonnes,42.73,25.49,2,10,6,10,10
BG,27,Chattisgarh,2520,"Cereals, Other",5521,Feed,1000 tonnes,42.73,25.49,17,28,27,29,45
BG,27,Chattisgarh,2520,"Cereals, Other",5142,Food,1000 tonnes,42.73,25.49,0,0,0,0,0
BG,27,Chattisgarh,2532,Cassava and products,5521,Feed,1000 tonnes,42.73,25.49,0,0,1,0,0
BG,27,Chattisgarh,2531,Potatoes and products,5521,Feed,1000 tonnes,42.73,25.49,7,17,10,3,9
BG,27,Chattisgarh,2531,Potatoes and products,5142,Food,1000 tonnes,42.73,25.49,248,231,228,172,199
BG,27,Chattisgarh,2533,Sweet potatoes,5142,Food,1000 tonnes,42.73,25.49,0,0,4,0,0
BG,27,Chattisgarh,2534,"Roots, Other",5521,Feed,1000 tonnes,42.73,25.49,0,0,0,0,0
BG,27,Chattisgarh,2534,"Roots, Other",5142,Food,1000 tonnes,42.73,25.49,0,0,0,0,0
BG,27,Chattisgarh,2537,Sugar beet,5521,Feed,1000 tonnes,42.73,25.49,0,0,0,0,0
BG,27,Chattisgarh,2542,Sugar (Raw Equivalent),5521,Feed,1000 tonnes,42.73,25.49,1,1,1,1,1
BG,27,Chattisgarh,2542,Sugar (Raw Equivalent),5142,Food,1000 tonnes,42.73,25.49,219,179,191,191,190
BG,27,Chattisgarh,2543,"Sweeteners, Other",5142,Food,1000 tonnes,42.73,25.49,15,14,14,13,17
BG,27,Chattisgarh,2745,Honey,5142,Food,1000 tonnes,42.73,25.49,4,2,3,0,0
BG,27,Chattisgarh,2546,Beans,5521,Feed,1000 tonnes,42.73,25.49,3,1,1,3,1
BG,27,Chattisgarh,2546,Beans,5142,Food,1000 tonnes,42.73,25.49,15,15,12,12,12
BG,27,Chattisgarh,2547,Peas,5521,Feed,1000 tonnes,42.73,25.49,1,2,1,0,1
BG,27,Chattisgarh,2547,Peas,5142,Food,1000 tonnes,42.73,25.49,1,1,1,1,1
BG,27,Chattisgarh,2549,"Pulses, Other and products",5521,Feed,1000 tonnes,42.73,25.49,4,4,5,4,6
BG,27,Chattisgarh,2549,"Pulses, Other and products",5142,Food,1000 tonnes,42.73,25.49,3,4,3,4,4
BG,27,Chattisgarh,2551,Nuts and products,5142,Food,1000 tonnes,42.73,25.49,7,7,8,12,14
BG,27,Chattisgarh,2555,Soyabeans,5521,Feed,1000 tonnes,42.73,25.49,0,0,0,0,0
BG,27,Chattisgarh,2555,Soyabeans,5142,Food,1000 tonnes,42.73,25.49,0,1,0,0,0
BG,27,Chattisgarh,2556,Groundnuts (Shelled Eq),5142,Food,1000 tonnes,42.73,25.49,3,3,3,3,3
BG,27,Chattisgarh,2557,Sunflower seed,5521,Feed,1000 tonnes,42.73,25.49,40,200,200,100,100
BG,27,Chattisgarh,2557,Sunflower seed,5142,Food,1000 tonnes,42.73,25.49,15,15,15,15,15
BG,27,Chattisgarh,2558,Rape and Mustardseed,5142,Food,1000 tonnes,42.73,25.49,1,1,1,1,1
BG,27,Chattisgarh,2560,Coconuts - Incl Copra,5142,Food,1000 tonnes,42.73,25.49,5,4,2,3,3
BG,27,Chattisgarh,2561,Sesame seed,5142,Food,1000 tonnes,42.73,25.49,1,1,1,1,1
BG,27,Chattisgarh,2563,Olives (including preserved),5142,Food,1000 tonnes,42.73,25.49,23,13,13,28,16
BG,27,Chattisgarh,2570,"Oilcrops, Other",5521,Feed,1000 tonnes,42.73,25.49,0,1,2,1,1
BG,27,Chattisgarh,2570,"Oilcrops, Other",5142,Food,1000 tonnes,42.73,25.49,0,0,0,0,0
BG,27,Chattisgarh,2571,Soyabean Oil,5142,Food,1000 tonnes,42.73,25.49,11,12,11,15,11
BG,27,Chattisgarh,2572,Groundnut Oil,5142,Food,1000 tonnes,42.73,25.49,4,4,4,3,3
BG,27,Chattisgarh,2573,Sunflowerseed Oil,5142,Food,1000 tonnes,42.73,25.49,81,79,65,64,63
BG,27,Chattisgarh,2577,Palm Oil,5142,Food,1000 tonnes,42.73,25.49,0,0,4,0,0
BG,27,Chattisgarh,2580,Olive Oil,5142,Food,1000 tonnes,42.73,25.49,1,1,2,3,3
BG,27,Chattisgarh,2582,Maize Germ Oil,5142,Food,1000 tonnes,42.73,25.49,6,6,6,7,7
BG,27,Chattisgarh,2586,"Oilcrops Oil, Other",5142,Food,1000 tonnes,42.73,25.49,5,5,5,3,3
BG,27,Chattisgarh,2601,Tomatoes and products,5142,Food,1000 tonnes,42.73,25.49,175,162,134,141,136
BG,27,Chattisgarh,2602,Onions,5142,Food,1000 tonnes,42.73,25.49,23,41,31,24,45
BG,27,Chattisgarh,2605,"Vegetables, Other",5521,Feed,1000 tonnes,42.73,25.49,94,71,57,57,79
BG,27,Chattisgarh,2605,"Vegetables, Other",5142,Food,1000 tonnes,42.73,25.49,359,366,361,295,305
BG,27,Chattisgarh,2611,"Oranges, Mandarines",5142,Food,1000 tonnes,42.73,25.49,42,45,46,48,53
BG,27,Chattisgarh,2612,"Lemons, Limes and products",5142,Food,1000 tonnes,42.73,25.49,17,10,12,11,12
BG,27,Chattisgarh,2613,Grapefruit and products,5142,Food,1000 tonnes,42.73,25.49,12,11,12,10,9
BG,27,Chattisgarh,2614,"Citrus, Other",5142,Food,1000 tonnes,42.73,25.49,11,1,1,1,5
BG,27,Chattisgarh,2615,Bananas,5142,Food,1000 tonnes,42.73,25.49,20,20,28,20,29
BG,27,Chattisgarh,2616,Plantains,5142,Food,1000 tonnes,42.73,25.49,16,19,15,4,2
BG,27,Chattisgarh,2617,Apples and products,5142,Food,1000 tonnes,42.73,25.49,39,26,45,40,47
BG,27,Chattisgarh,2618,Pineapples and products,5142,Food,1000 tonnes,42.73,25.49,3,3,3,4,2
BG,27,Chattisgarh,2619,Dates,5142,Food,1000 tonnes,42.73,25.49,0,0,0,1,1
BG,27,Chattisgarh,2620,Grapes and products (excl wine),5142,Food,1000 tonnes,42.73,25.49,6,7,37,38,79
BG,27,Chattisgarh,2625,"Fruits, Other",5142,Food,1000 tonnes,42.73,25.49,105,122,142,238,270
BG,27,Chattisgarh,2630,Coffee and products,5142,Food,1000 tonnes,42.73,25.49,37,37,33,35,41
BG,27,Chattisgarh,2633,Cocoa Beans and products,5142,Food,1000 tonnes,42.73,25.49,21,13,14,11,14
BG,27,Chattisgarh,2635,Tea (including mate),5142,Food,1000 tonnes,42.73,25.49,3,1,1,1,1
BG,27,Chattisgarh,2640,Pepper,5142,Food,1000 tonnes,42.73,25.49,0,0,0,0,0
BG,27,Chattisgarh,2641,Pimento,5142,Food,1000 tonnes,42.73,25.49,2,3,3,3,3
BG,27,Chattisgarh,2642,Cloves,5142,Food,1000 tonnes,42.73,25.49,0,0,0,0,0
BG,27,Chattisgarh,2645,"Spices, Other",5142,Food,1000 tonnes,42.73,25.49,2,2,2,2,2
BG,27,Chattisgarh,2655,Wine,5142,Food,1000 tonnes,42.73,25.49,93,105,70,82,84
BG,27,Chattisgarh,2656,Beer,5142,Food,1000 tonnes,42.73,25.49,513,504,513,555,545
BG,27,Chattisgarh,2657,"Beverages, Fermented",5142,Food,1000 tonnes,42.73,25.49,0,0,0,0,0
BG,27,Chattisgarh,2658,"Beverages, Alcoholic",5142,Food,1000 tonnes,42.73,25.49,50,55,60,60,60
BG,27,Chattisgarh,2731,Bovine Meat,5142,Food,1000 tonnes,42.73,25.49,37,37,33,28,28
BG,27,Chattisgarh,2732,Mutton & Goat Meat,5142,Food,1000 tonnes,42.73,25.49,13,14,14,16,12
BG,27,Chattisgarh,2733,Pigmeat,5142,Food,1000 tonnes,42.73,25.49,188,194,206,188,190
BG,27,Chattisgarh,2734,Poultry Meat,5142,Food,1000 tonnes,42.73,25.49,163,139,155,172,149
BG,27,Chattisgarh,2735,"Meat, Other",5142,Food,1000 tonnes,42.73,25.49,14,8,8,8,9
BG,27,Chattisgarh,2736,"Offals, Edible",5142,Food,1000 tonnes,42.73,25.49,34,30,34,34,33
BG,27,Chattisgarh,2740,"Butter, Ghee",5142,Food,1000 tonnes,42.73,25.49,0,4,4,6,5
BG,27,Chattisgarh,2743,Cream,5142,Food,1000 tonnes,42.73,25.49,2,1,2,0,0
BG,27,Chattisgarh,2737,"Fats, Animals, Raw",5142,Food,1000 tonnes,42.73,25.49,42,41,38,43,43
BG,27,Chattisgarh,2781,"Fish, Body Oil",5521,Feed,1000 tonnes,42.73,25.49,0,0,0,0,0
BG,27,Chattisgarh,2781,"Fish, Body Oil",5142,Food,1000 tonnes,42.73,25.49,0,0,0,0,0
BG,27,Chattisgarh,2782,"Fish, Liver Oil",5142,Food,1000 tonnes,42.73,25.49,0,0,0,0,0
BG,27,Chattisgarh,2744,Eggs,5142,Food,1000 tonnes,42.73,25.49,75,74,60,59,60
BG,27,Chattisgarh,2848,Milk - Excluding Butter,5521,Feed,1000 tonnes,42.73,25.49,225,319,289,222,251
BG,27,Chattisgarh,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,42.73,25.49,980,996,1055,1082,1125
BG,27,Chattisgarh,2761,Freshwater Fish,5142,Food,1000 tonnes,42.73,25.49,16,18,12,14,19
BG,27,Chattisgarh,2762,Demersal Fish,5142,Food,1000 tonnes,42.73,25.49,6,5,5,6,6
BG,27,Chattisgarh,2763,Pelagic Fish,5521,Feed,1000 tonnes,42.73,25.49,18,14,17,9,8
BG,27,Chattisgarh,2763,Pelagic Fish,5142,Food,1000 tonnes,42.73,25.49,23,20,21,19,20
BG,27,Chattisgarh,2764,"Marine Fish, Other",5142,Food,1000 tonnes,42.73,25.49,2,1,1,1,1
BG,27,Chattisgarh,2765,Crustaceans,5142,Food,1000 tonnes,42.73,25.49,1,1,1,1,2
BG,27,Chattisgarh,2766,Cephalopods,5142,Food,1000 tonnes,42.73,25.49,0,0,1,1,1
BG,27,Chattisgarh,2767,"Molluscs, Other",5142,Food,1000 tonnes,42.73,25.49,1,3,0,0,2
BG,27,Chattisgarh,2769,"Aquatic Animals, Others",5142,Food,1000 tonnes,42.73,25.49,0,0,0,0,0
BG,27,Chattisgarh,2775,Aquatic Plants,5142,Food,1000 tonnes,42.73,25.49,0,0,0,0,0
BG,27,Chattisgarh,2680,Infant food,5142,Food,1000 tonnes,42.73,25.49,1,1,1,1,1
BG,27,Chattisgarh,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,42.73,25.49,1315,1229,1005,560,599
BG,27,Chattisgarh,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,42.73,25.49,1117,1134,1104,1109,1094
BG,27,Chattisgarh,2907,Starchy Roots,5521,Feed,1000 tonnes,42.73,25.49,7,17,11,3,9
BG,27,Chattisgarh,2907,Starchy Roots,5142,Food,1000 tonnes,42.73,25.49,248,231,232,172,199
BG,27,Chattisgarh,2908,Sugar Crops,5521,Feed,1000 tonnes,42.73,25.49,0,0,0,0,0
BG,27,Chattisgarh,2909,Sugar & Sweeteners,5521,Feed,1000 tonnes,42.73,25.49,1,1,1,1,1
BG,27,Chattisgarh,2909,Sugar & Sweeteners,5142,Food,1000 tonnes,42.73,25.49,238,195,208,203,207
BG,27,Chattisgarh,2911,Pulses,5521,Feed,1000 tonnes,42.73,25.49,8,7,7,6,8
BG,27,Chattisgarh,2911,Pulses,5142,Food,1000 tonnes,42.73,25.49,19,20,16,17,17
BG,27,Chattisgarh,2912,Treenuts,5142,Food,1000 tonnes,42.73,25.49,7,7,8,12,14
BG,27,Chattisgarh,2913,Oilcrops,5521,Feed,1000 tonnes,42.73,25.49,40,201,202,101,101
BG,27,Chattisgarh,2913,Oilcrops,5142,Food,1000 tonnes,42.73,25.49,48,38,36,50,40
BG,27,Chattisgarh,2914,Vegetable Oils,5142,Food,1000 tonnes,42.73,25.49,108,109,97,95,92
BG,27,Chattisgarh,2918,Vegetables,5521,Feed,1000 tonnes,42.73,25.49,94,71,57,57,79
BG,27,Chattisgarh,2918,Vegetables,5142,Food,1000 tonnes,42.73,25.49,557,570,526,460,487
BG,27,Chattisgarh,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,42.73,25.49,271,265,341,414,509
BG,27,Chattisgarh,2922,Stimulants,5142,Food,1000 tonnes,42.73,25.49,62,50,48,47,55
BG,27,Chattisgarh,2923,Spices,5142,Food,1000 tonnes,42.73,25.49,4,5,5,5,5
BG,27,Chattisgarh,2924,Alcoholic Beverages,5142,Food,1000 tonnes,42.73,25.49,657,664,644,697,689
BG,27,Chattisgarh,2943,Meat,5142,Food,1000 tonnes,42.73,25.49,415,391,415,412,388
BG,27,Chattisgarh,2945,Offals,5142,Food,1000 tonnes,42.73,25.49,34,30,34,34,33
BG,27,Chattisgarh,2946,Animal fats,5521,Feed,1000 tonnes,42.73,25.49,0,0,0,0,0
BG,27,Chattisgarh,2946,Animal fats,5142,Food,1000 tonnes,42.73,25.49,44,45,43,49,48
BG,27,Chattisgarh,2949,Eggs,5142,Food,1000 tonnes,42.73,25.49,75,74,60,59,60
BG,27,Chattisgarh,2948,Milk - Excluding Butter,5521,Feed,1000 tonnes,42.73,25.49,225,319,289,222,251
BG,27,Chattisgarh,2948,Milk - Excluding Butter,5142,Food,1000 tonnes,42.73,25.49,980,996,1055,1082,1125
BG,27,Chattisgarh,2960,"Fish, Seafood",5521,Feed,1000 tonnes,42.73,25.49,18,14,17,9,8
BG,27,Chattisgarh,2960,"Fish, Seafood",5142,Food,1000 tonnes,42.73,25.49,48,48,42,42,50
BG,27,Chattisgarh,2961,"Aquatic Products, Other",5142,Food,1000 tonnes,42.73,25.49,0,0,0,0,0
BG,27,Chattisgarh,2928,Miscellaneous,5142,Food,1000 tonnes,42.73,25.49,1,1,1,1,1
BF,233,Kerala,2511,Wheat and products,5142,Food,1000 tonnes,12.24,-1.56,125,134,139,191,188
BF,233,Kerala,2805,Rice (Milled Equivalent),5521,Feed,1000 tonnes,12.24,-1.56,22,28,34,34,34
BF,233,Kerala,2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,12.24,-1.56,336,328,328,350,363
BF,233,Kerala,2513,Barley and products,5142,Food,1000 tonnes,12.24,-1.56,0,0,0,0,0
BF,233,Kerala,2514,Maize and products,5142,Food,1000 tonnes,12.24,-1.56,888,933,1009,1057,1160
BF,233,Kerala,2515,Rye and products,5142,Food,1000 tonnes,12.24,-1.56,0,0,0,0,0
BF,233,Kerala,2517,Millet and products,5142,Food,1000 tonnes,12.24,-1.56,938,961,978,963,963
BF,233,Kerala,2518,Sorghum and products,5142,Food,1000 tonnes,12.24,-1.56,918,962,933,973,981
BF,233,Kerala,2520,"Cereals, Other",5142,Food,1000 tonnes,12.24,-1.56,30,17,14,22,21
BF,233,Kerala,2532,Cassava and products,5521,Feed,1000 tonnes,12.24,-1.56,0,0,0,0,0
BF,233,Kerala,2532,Cassava and products,5142,Food,1000 tonnes,12.24,-1.56,9,11,9,11,15
BF,233,Kerala,2531,Potatoes and products,5142,Food,1000 tonnes,12.24,-1.56,3,3,4,6,5
BF,233,Kerala,2533,Sweet potatoes,5142,Food,1000 tonnes,12.24,-1.56,73,83,126,85,151
BF,233,Kerala,2535,Yams,5142,Food,1000 tonnes,12.24,-1.56,73,88,90,102,82
BF,233,Kerala,2534,"Roots, Other",5142,Food,1000 tonnes,12.24,-1.56,0,0,0,3,3
